"TAX_INCLUSIVE_YN","RESORT","FREQUENT_FLYER_YN","TRX_CODE","TC_GROUP","TC_SUBGROUP","TCL_CODE_DFLT_CL1","TCL_CODE_DFLT_CL2","CLASS_1_MANDATORY_YN","CLASS_2_MANDATORY_YN","DESCRIPTION","TC_TRANSACTION_TYPE","IS_MANUAL_POST_ALLOWED","RESULT_INCLUDED_IN_SUM_ARRAY","CC_TYPE","COMMISSION","CC_CODE","IND_BILLING","IND_AR","CURRENCY","IND_REVENUE_GP","ADJ_TRX_CODE","ARRANGE_CODE","EXPENSE_FOLIO","GROUP_FOLIO","REV_BUCKET_ID","REV_GP_ID","IND_CASH","IND_DEPOSIT_YN","DEFERRED_YN","AR_NAME_ID","TRX_CODE_TYPE","INSERT_USER","INSERT_DATE","UPDATE_USER","UPDATE_DATE","TC_RESORT","TC_BOF_REF_CODE","TC_BOF_INTERFACE","TC_RESORT2","TC_BOF_REF_CODE2","TC_BOF_INTERFACE2","CRS_TAX_DESC","TAX_CODE_NO","TRX_ACTION_ID","EXPORT_BUCKET","INH_SALES_YN","INH_PAY_YN","INH_DEPOSIT_YN","FISCAL_TRX_CODE_TYPE","COMP_YN","DEFAULT_PRICE","INACTIVE_DATE","PAYMENT_TAX_INVOICE_YN","INTERNAL_YN","FISCAL_PAYMENT_YN","COMP_NIGHTS_YN","ROTATION_REV_YN","OWNER_REV_YN","CHECK_NO_MANDATORY_YN","DED_OWNER_REV_YN","NON_TAXABLE_YN","COMP_PAYMENT_YN","MIN_AMT","MAX_AMT","TRX_SERVICE_TYPE","DAILY_PLAN_FOLIO","TRX_CODE_DISPLAY","INCLUDE_IN_DEPOSIT_RULE_YN","INCLUDE_IN_8300_YN","MANUAL_POST_COVERS_YN","ROUND_FACTOR_YN","DEPOSIT_POSTING_ONLY_YN","TRX_TAX_TYPE_CODE","DEPOSIT_TYPE","GP_POINTS_REDEMPTION_YN","EXTERNAL_PAYMENT_CODE","E_INVOICE_YN","CORP_PROP_FLAG","CORPORATE_DESCRIPTION","PRINT_RECEIPT_YN","SERVICE_RECOVERY_TRX_CODE","ACCOUNTING_CODE","QUANTITY_CODE","UPC_CODE"
"Y","VILU","N","24211","F&B","TNRV","","","","","The Nautilus AI Premium Liquor Lunch","C    ","Y","","",0,"","N","N","","Y","24261","",,,,,"N","N","N",,"F",1835,03-NOV-15,1835,03-NOV-15,"","","","","","","",,43589,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24212","F&B","TNRV","","","","","The Nautilus Premium Beverage Lunch","C    ","Y","","",0,"","N","N","","Y","24262","",,,,,"N","N","N",,"F",1835,03-NOV-15,1835,03-NOV-15,"","","","","","","",,43784,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24215","F&B","TNRV","","","","","The Nautilus Tobacco Lunch","C    ","Y","111","",0,"","N","N","","Y","24265","11506",,,,,"N","N","N",,"F",2,17-SEP-15,2,17-SEP-15,"","","","","","","",,35885,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24216","F&B","TNRV","","","","","The Nautilus Misc Lunch","C    ","Y","111","",0,"","N","N","","Y","24266","11506",,,,,"N","N","N",,"F",2,17-SEP-15,2,17-SEP-15,"","","","","","","",,35888,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24251","F&B","TNRV","","","","","The Nautilus Food Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",502,16-SEP-15,802,11-NOV-15,"","","","","","","",,45882,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24252","F&B","TNRV","","","","","The Nautilus Beverage Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",502,16-SEP-15,802,11-NOV-15,"","","","","","","",,45886,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","Y","24253","F&B","TNRV","","","","","The Nautilus Fresh Juices Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",502,16-SEP-15,802,11-NOV-15,"","","","","","","",,45890,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24254","F&B","TNRV","","","","","The Nautilus Beer Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",502,16-SEP-15,802,11-NOV-15,"","","","","","","",,45894,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","Y","24255","F&B","TNRV","","","","","The Nautilus Liquor Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",502,16-SEP-15,802,11-NOV-15,"","","","","","","",,45898,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24256","F&B","TNRV","","","","","The Nautilus Wine Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,17-SEP-15,802,11-NOV-15,"","","","","","","",,45902,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24257","F&B","TNRV","","","","","The Nautilus Premium Beer Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",502,16-SEP-15,802,11-NOV-15,"","","","","","","",,45906,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24258","F&B","TNRV","","","","","The Nautilus Premium Liquor Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",502,16-SEP-15,802,11-NOV-15,"","","","","","","",,45910,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24259","F&B","TNRV","","","","","The Nautilus Premium Wine Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,17-SEP-15,802,11-NOV-15,"","","","","","","",,45914,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24260","F&B","TNRV","","","","","The Nautilus AI Premium Beverage Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",1835,03-NOV-15,802,11-NOV-15,"","","","","","","",,45918,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24261","F&B","TNRV","","","","","The Nautilus AI Premium Liquor Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",1835,03-NOV-15,802,11-NOV-15,"","","","","","","",,45922,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24262","F&B","TNRV","","","","","The Nautilus Premium Beverage Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",1835,03-NOV-15,802,11-NOV-15,"","","","","","","",,45926,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24265","F&B","TNRV","","","","","The Nautilus Tobacco Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,17-SEP-15,802,11-NOV-15,"","","","","","","",,45930,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24266","F&B","TNRV","","","","","The Nautilus Misc Lunch Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,17-SEP-15,802,11-NOV-15,"","","","","","","",,45934,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","24270","SVC","TNSC","","","","","The Nautilus SVC  Lunch","C    ","Y","111","",0,"","N","N","","N","","11506",,,,,"N","N","N",,"X",502,16-SEP-15,502,16-SEP-15,"","","","","","","",1,35220,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","24275","SVC","TNSC","","","","","The Nautilus SVC  Lunch Rebate","C    ","Y","111","",0,"","N","N","","N","","11506",,,,,"N","N","N",,"X",502,16-SEP-15,502,16-SEP-15,"","","","","","","",1,35221,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","24280","TAX","TNTX","","","","","The Nautilus GST  Lunch","C    ","Y","","",0,"","N","N","","N","","11506",,,,,"N","N","N",,"X",502,16-SEP-15,502,16-SEP-15,"","","","","","","",2,35231,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","24285","TAX","TNTX","","","","","The Nautilus GST  Lunch Rebate","C    ","Y","","",0,"","N","N","","N","","11506",,,,,"N","N","N",,"X",502,16-SEP-15,502,16-SEP-15,"","","","","","","",2,35232,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","24290","TIP","TNTP","","","","","The Nautilus Tips  Lunch","C    ","Y","","",0,"","N","N","","N","24295","11506",,,,,"N","N","N",,"X",502,16-SEP-15,2,11-AUG-17,"","","","","","","",4,65967,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","24295","TIP","TNTP","","","","","The Nautilus Tips  Lunch Rebate","C    ","Y","","",0,"","N","N","","N","","11506",,,,,"N","N","N",,"X",502,16-SEP-15,2,11-AUG-17,"","","","","","","",4,65968,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24301","F&B","TNRV","","","","","The Nautilus Food Dinner","C    ","Y","111","",0,"","N","N","","Y","24351","11506",,,,,"N","N","N",,"F",2,12-JUN-14,502,16-SEP-15,"","","","","","","",,35180,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24302","F&B","TNRV","","","","","The Nautilus Beverage Dinner","C    ","Y","111","",0,"","N","N","","Y","24352","11506",,,,,"N","N","N",,"F",2,12-JUN-14,502,16-SEP-15,"","","","","","","",,35183,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24303","F&B","TNRV","","","","","The Nautilus Fresh Juices Dinner","C    ","Y","111","",0,"","N","N","","Y","24353","11506",,,,,"N","N","N",,"F",2,12-JUN-14,502,16-SEP-15,"","","","","","","",,35187,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24304","F&B","TNRV","","","","","The Nautilus Beer Dinner","C    ","Y","111","",0,"","N","N","","Y","24354","11506",,,,,"N","N","N",,"F",2,12-JUN-14,502,16-SEP-15,"","","","","","","",,35190,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24305","F&B","TNRV","","","","","The Nautilus Liquor Dinner","C    ","Y","111","",0,"","N","N","","Y","24355","11506",,,,,"N","N","N",,"F",2,12-JUN-14,502,16-SEP-15,"","","","","","","",,35193,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24306","F&B","TNRV","","","","","The Nautilus Wine Dinner","C    ","Y","111","",0,"","N","N","","Y","24356","11506",,,,,"N","N","N",,"F",2,17-SEP-15,2,17-SEP-15,"","","","","","","",,35903,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24307","F&B","TNRV","","","","","The Nautilus Premium Beer Dinner","C    ","Y","111","",0,"","N","N","","Y","24357","11506",,,,,"N","N","N",,"F",2,12-JUN-14,502,16-SEP-15,"","","","","","","",,35196,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24308","F&B","TNRV","","","","","The Nautilus Premium Liquor Dinner","C    ","Y","111","",0,"","N","N","","Y","24358","11506",,,,,"N","N","N",,"F",2,12-JUN-14,502,16-SEP-15,"","","","","","","",,35200,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24309","F&B","TNRV","","","","","The Nautilus Premium Wine Dinner","C    ","Y","111","",0,"","N","N","","Y","24359","11506",,,,,"N","N","N",,"F",2,17-SEP-15,2,17-SEP-15,"","","","","","","",,35906,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24310","F&B","TNRV","","","","","The Nautilus AI Premium Beverage Dinner","C    ","Y","","",0,"","N","N","","Y","24360","",,,,,"N","N","N",,"F",1835,03-NOV-15,1835,03-NOV-15,"","","","","","","",,43602,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24311","F&B","TNRV","","","","","The Nautilus AI Premium Liquor Dinner","C    ","Y","","",0,"","N","N","","Y","24361","",,,,,"N","N","N",,"F",1835,03-NOV-15,1835,03-NOV-15,"","","","","","","",,43603,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24312","F&B","TNRV","","","","","The Nautilus Premium Beverage Dinner","C    ","Y","","",0,"","N","N","","Y","24362","",,,,,"N","N","N",,"F",1835,03-NOV-15,1835,03-NOV-15,"","","","","","","",,43791,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24315","F&B","TNRV","","","","","The Nautilus Tobacco Dinner","C    ","Y","111","",0,"","N","N","","Y","24365","11506",,,,,"N","N","N",,"F",2,17-SEP-15,2,17-SEP-15,"","","","","","","",,35909,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24316","F&B","TNRV","","","","","The Nautilus Misc Dinner","C    ","Y","111","",0,"","N","N","","Y","24366","11506",,,,,"N","N","N",,"F",2,17-SEP-15,2,17-SEP-15,"","","","","","","",,35912,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24317","F&B","TNRV","","","","","The Nautilus Gala Dinner (DJ & MUSIC)","C    ","Y","111","",0,"","N","N","","Y","24317","",,,,,"N","N","N",,"F",2,05-APR-22,2,05-APR-22,"","","","","","","",,117974,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","N","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24351","F&B","TNRV","","","","","The Nautilus Food Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,12-JUN-14,802,11-NOV-15,"","","","","","","",,45938,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24352","F&B","TNRV","","","","","The Nautilus Beverage Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,12-JUN-14,802,11-NOV-15,"","","","","","","",,45942,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24353","F&B","TNRV","","","","","The Nautilus Fresh Juices Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,12-JUN-14,802,11-NOV-15,"","","","","","","",,45946,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24354","F&B","TNRV","","","","","The Nautilus Beer Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,12-JUN-14,802,11-NOV-15,"","","","","","","",,45950,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24355","F&B","TNRV","","","","","The Nautilus Liquor Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,12-JUN-14,802,11-NOV-15,"","","","","","","",,45954,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24356","F&B","TNRV","","","","","The Nautilus Wine Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,17-SEP-15,802,11-NOV-15,"","","","","","","",,45958,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24357","F&B","TNRV","","","","","The Nautilus Premium Beer Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,12-JUN-14,802,11-NOV-15,"","","","","","","",,45962,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24358","F&B","TNRV","","","","","The Nautilus Premium Liquor Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,12-JUN-14,802,11-NOV-15,"","","","","","","",,45966,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24359","F&B","TNRV","","","","","The Nautilus Premium Wine Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,17-SEP-15,802,11-NOV-15,"","","","","","","",,45970,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24360","F&B","TNRV","","","","","The Nautilus AI Premium Beverage Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",1835,03-NOV-15,802,11-NOV-15,"","","","","","","",,45974,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24361","F&B","TNRV","","","","","The Nautilus AI Premium Liquor Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",1835,03-NOV-15,802,11-NOV-15,"","","","","","","",,45978,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24362","F&B","TNRV","","","","","The Nautilus Premium Beverage Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",1835,03-NOV-15,802,11-NOV-15,"","","","","","","",,45982,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24365","F&B","TNRV","","","","","The Nautilus Tobacco Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,17-SEP-15,802,11-NOV-15,"","","","","","","",,45986,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24366","F&B","TNRV","","","","","The Nautilus Misc Dinner Rebate","C    ","Y","","",0,"","N","N","","Y","","11506",,,,,"N","N","N",,"F",2,17-SEP-15,802,11-NOV-15,"","","","","","","",,45990,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","24367","F&B","TNRV","","","","","The Nautilus Gala Dinner (DJ & MUSIC) Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",2,05-APR-22,2,05-APR-22,"","","","","","","",,117970,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","24370","SVC","TNSC","","","","","The Nautilus SVC Dinner","C    ","Y","111","",0,"","N","N","","N","","11506",,,,,"N","N","N",,"X",2,12-JUN-14,502,16-SEP-15,"","","","","","","",1,35224,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","24375","SVC","TNSC","","","","","The Nautilus SVC Dinner Rebate","C    ","Y","111","",0,"","N","N","","N","","11506",,,,,"N","N","N",,"X",2,12-JUN-14,502,16-SEP-15,"","","","","","","",1,35225,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","24380","TAX","TNTX","","","","","The Nautilus GST Dinner","C    ","Y","111","",0,"","N","N","","N","","11506",,,,,"N","N","N",,"X",2,12-JUN-14,502,16-SEP-15,"","","","","","","",2,35233,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","24385","TAX","TNTX","","","","","The Nautilus GST Dinner Rebate","C    ","Y","111","",0,"","N","N","","N","","11506",,,,,"N","N","N",,"X",2,12-JUN-14,502,16-SEP-15,"","","","","","","",2,35234,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","24390","TIP","TNTP","","","","","The Nautilus Tips Dinner","C    ","Y","","",0,"","N","N","","N","24395","11506",,,,,"N","N","N",,"X",642,16-SEP-14,2,11-AUG-17,"","","","","","","",4,65969,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","N","","","","N","","","","","","","","",""
"N","VILU","N","24395","TIP","TNTP","","","","","The Nautilus Tips Dinner Rebate","C    ","Y","","",0,"","N","N","","N","","11506",,,,,"N","N","N",,"X",642,16-SEP-14,2,11-AUG-17,"","","","","","","",4,65970,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
